userName,score,at,content,clean_content
Pengguna Google,2,2023-05-15 11:56:48,"Mau daftar kis aja susah bgt , mau login susah","['daftar', 'kartu', 'indonesia', 'sehat', 'susah', 'banget', 'login', 'susah']"
Pengguna Google,5,2023-05-15 11:44:09,Mantap,['mantap']
Pengguna Google,5,2023-05-15 11:37:25,Aplikasinya keren sangat membantu dan mudah dipahami. 👍👍👍👍👍,"['aplikasinya', 'keren', 'sangat', 'membantu', 'mudah', 'dipahami']"
Pengguna Google,5,2023-05-15 11:37:22,Mantap,['mantap']
Pengguna Google,1,2023-05-15 11:36:49,Baru download dan daftar lalu ngisi nomor telfon lama banget nunggu verifikasinya..udah beberapa kali coba tetep aja susah,"['unduh', 'daftar', 'mengisi', 'nomor', 'telfon', 'banget', 'menunggu', 'verifikasinya', 'kali', 'coba', 'susah']"
Pengguna Google,3,2023-05-15 11:34:41,Kelas rawat tidak bisa di klik,"['kelas', 'rawat', 'tidak', 'klik']"
Pengguna Google,5,2023-05-15 11:16:57,Mantap dech,"['mantap', 'deh']"
Pengguna Google,5,2023-05-15 11:16:00,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,1,2023-05-15 11:09:40,"Tolong BPJS Cek ke RS selurih indonesia. Tetutama RSCM . Percuma pakai pasles kelas 1 kalu dapat kamar selalu kelas 3.. Mana AC nya mati kamar berasa di neraka . Panas bukan maen ...padahal di surat nya hak kelas 1, mendapatkan kamar kelas 1. Ehh sekarar 6 orang , ac mati..... Bayar BPJS Mahalahal begini","['tolong', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'cek', 'rumah', 'sakit', 'selurih', 'indonesia', 'tetutama', 'rscm', 'pakai', 'pasles', 'kelas', 'kamar', 'kelas', 'ac', 'mati', 'kamar', 'berasa', 'neraka', 'panas', 'bukan', 'main', 'padahal', 'surat', 'hak', 'kelas', 'kamar', 'kelas', 'eh', 'sekarar', 'orang', 'ac', 'mati', 'bayar', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'mahalahal']"
Pengguna Google,1,2023-05-15 11:09:10,knp gk bisa di install..uda.seminggu ini erorrrrr trus,"['kenapa', 'tidak', 'install', 'seminggu', 'erorrrrr']"
Pengguna Google,5,2023-05-15 11:08:05,mudah di gunakan,['mudah']
Pengguna Google,5,2023-05-15 11:07:54,Mantap,['mantap']
Pengguna Google,2,2023-05-15 11:07:25,Min tolong perbaiki lah untuk masalah auto debit nya tambahin rekening BNI... Dulu udah daftar pake i-saku.pas jarang di buka malah suruh daftar lagi autodebit nya.i-saku error lagi...,"['min', 'tolong', 'perbaiki', 'auto', 'debit', 'tambahkan', 'rekening', 'bank', 'negara', 'indonesia', 'daftar', 'pakai', 'saku', 'pas', 'jarang', 'buka', 'suruh', 'daftar', 'autodebit', 'saku', 'error']"
Pengguna Google,4,2023-05-15 11:05:41,Sering ngelag...,['ngelag']
Pengguna Google,5,2023-05-15 10:53:07,Mudah merubah data,"['mudah', 'mengubah', 'data']"
Pengguna Google,5,2023-05-15 10:36:52,Bagus,['bagus']
Pengguna Google,5,2023-05-15 10:31:19,Aplikasi yg sangat membantu soal kesehatan,"['aplikasi', 'sangat', 'membantu', 'kesehatan']"
Pengguna Google,1,2023-05-15 10:02:40,"Sangat menyakitkan, sangat mengecewakan masyarakat ini aplikasi pemerintah","['sangat', 'menyakitkan', 'sangat', 'mengecewakan', 'masyarakat', 'aplikasi', 'pemerintah']"
Pengguna Google,5,2023-05-15 09:56:52,Gg dah gece pelayanannya,"['enggak', 'gerak', 'cepat', 'pelayanannya']"
Pengguna Google,5,2023-05-15 09:35:30,Good joob,"['good', 'joob']"
Pengguna Google,3,2023-05-15 09:26:39,Mobile JKN cakep...,"['mobile', 'jkn', 'cakap']"
Pengguna Google,4,2023-05-15 09:24:29,👍,[]
Pengguna Google,5,2023-05-15 09:22:59,Kenapa tidak bisa dibuka aplikasi nya,"['kenapa', 'tidak', 'dibuka', 'aplikasi']"
Pengguna Google,5,2023-05-15 08:50:07,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2023-05-15 08:49:18,Bagus,['bagus']
Pengguna Google,5,2023-05-15 08:30:56,dengan BPJS kesehatan keluarga terjaga,"['badan', 'penyelenggara', 'jaminan', 'sosial', 'kesehatan', 'keluarga', 'terjaga']"
Pengguna Google,5,2023-05-15 08:25:37,Oke,['oke']
Pengguna Google,5,2023-05-15 08:23:05,Mobile JKN memang joooosss,"['mobile', 'jkn', 'joooosss']"
Pengguna Google,5,2023-05-15 08:19:59,Mudah digunakan.saran sediakan pitur bantuan blt kis,"['mudah', 'saran', 'sediakan', 'pitur', 'bantuan', 'bantuan', 'langsung', 'tunai', 'kartu', 'indonesia', 'sehat']"
Pengguna Google,5,2023-05-15 08:12:12,Ok,['oke']
Pengguna Google,5,2023-05-15 08:11:24,ok,['oke']
Pengguna Google,5,2023-05-15 08:08:06,Sangat bermanfaat,"['sangat', 'bermanfaat']"
Pengguna Google,4,2023-05-15 07:31:53,"Sangat membantu, kalau rujukan ke RSUD Karanganyar ada petugasnya khusus","['sangat', 'membantu', 'rujukan', 'rsud', 'karanganyar', 'petugasnya', 'khusus']"
Pengguna Google,5,2023-05-15 07:28:23,Sangat membantu. Makasih JKN mobile 👍,"['sangat', 'membantu', 'terima', 'kasih', 'jkn', 'mobile']"
Pengguna Google,1,2023-05-15 07:16:58,Bpjs kenapa sih ?? Mau ngcek status dari tadi undefined terus ??? Udah di coba berulang kali selalu begitu,"['badan', 'penyelenggara', 'jaminan', 'sosial', 'kenapa', 'ngcek', 'status', 'undefined', 'coba', 'berulang', 'kali']"
Pengguna Google,5,2023-05-15 07:14:59,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,2,2023-05-15 07:05:33,Aplikasi sanggat buruk masa baru mu daftar sebagai perserta aja udah gak bisa Tolong dong beri solusinya,"['aplikasi', 'sangat', 'buruk', 'mu', 'daftar', 'perserta', 'tidak', 'tolong', 'solusinya']"
Pengguna Google,1,2023-05-15 07:00:54,Untuk mendapatkan kode verifikasinya aja susah amat Apak seperti ini aplikasi untuk masyarakat???,"['kode', 'verifikasinya', 'susah', 'amat', 'apak', 'aplikasi', 'masyarakat']"
Pengguna Google,1,2023-05-15 06:54:03,Gaya2an daftar wajib via mobile JKN. Eh aplikasi nya busuk. Makin di persulit kalangan ekonomi kebawah buat berobat..,"['gayaan', 'daftar', 'wajib', 'via', 'mobile', 'jkn', 'eh', 'aplikasi', 'busuk', 'persulit', 'kalangan', 'ekonomi', 'berobat']"
Pengguna Google,5,2023-05-15 06:53:49,Pelayanan ramah dan cepat tempat nyaman. Jgn lupa tambah kursi tunggu khusus buat prioritas.,"['pelayanan', 'ramah', 'cepat', 'nyaman', 'jangan', 'lupa', 'kursi', 'tunggu', 'khusus', 'prioritas']"
Pengguna Google,5,2023-05-15 06:35:41,Sangat berguna👍🇮🇩🇮🇩,"['sangat', 'berguna']"
Pengguna Google,5,2023-05-15 06:28:02,Sangat membantu gak harus ke kantor BPJS untuk mengubag faskes terdekat,"['sangat', 'membantu', 'tidak', 'kantor', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'mengubag', 'faskes', 'terdekat']"
Pengguna Google,5,2023-05-15 06:14:06,The best,['best']
Pengguna Google,5,2023-05-15 06:13:32,"Terima kasih BPJS kesehatan, pelayanannya baik satpamnya juga ramah.🙏","['terima', 'kasih', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'kesehatan', 'pelayanannya', 'baik', 'satpamnya', 'ramah']"
Pengguna Google,5,2023-05-15 06:13:23,Fast respon sekali,"['fast', 'respon', 'sekali']"
Pengguna Google,1,2023-05-15 06:11:03,DAFTAR ONLINE MALAH GAK BISA MASUKIN NO HP TOLONG DONG PERBAIKI SISTEMNYA KAN KITA JUGA BAYAR !,"['daftar', 'online', 'tidak', 'memasukkan', 'handphone', 'tolong', 'perbaiki', 'sistemnya', 'kita', 'bayar']"
Pengguna Google,2,2023-05-15 06:10:16,Xfd c tidak cf,"['xfd', 'c', 'tidak', 'cf']"
Pengguna Google,5,2023-05-15 06:04:29,Good app,"['good', 'app']"
Pengguna Google,4,2023-05-15 05:57:55,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,4,2023-05-15 05:48:17,Dominan searah. Tanpa pemberitahuan bila terjadi trouble internal kepada pesertanya meskipun sdh ada call centre 165,"['dominan', 'searah', 'pemberitahuan', 'trouble', 'internal', 'pesertanya', 'call', 'centre']"
Pengguna Google,3,2023-05-15 05:42:01,"Ini aplikasi sering buat apa sih sebenarnya? membingungkan. Daftar gak bisa, buat janji dokter gak bisa. ujung ujungnya harus antri juga di loket. Mesin apm juga sering error nya drpd lancarnya.","['aplikasi', 'membingungkan', 'daftar', 'tidak', 'janji', 'dokter', 'tidak', 'ujung', 'ujungnya', 'antre', 'loket', 'mesin', 'apm', 'error', 'lancarnya']"
Pengguna Google,5,2023-05-15 05:41:19,Ok,['oke']
Pengguna Google,5,2023-05-15 05:31:04,Sejauh ini gak ada kendala.,"['tidak', 'kendala']"
Pengguna Google,5,2023-05-15 05:20:00,Bagus menghemat kertas n tidak ada antrian.,"['bagus', 'menghemat', 'kertas', 'tidak', 'antrean']"
Pengguna Google,5,2023-05-15 05:09:40,ok,['oke']
Pengguna Google,5,2023-05-15 05:06:34,Lebih ditingkatkan lagi🙏,"['lebih', 'ditingkatkan']"
Pengguna Google,5,2023-05-15 04:59:05,Aplikasi yang sangat bermanfaat sekali...kita tidak perlu antri daftar lagi di faskes tingkat 1..cukup daftar via mobile JKN,"['aplikasi', 'sangat', 'bermanfaat', 'sekali', 'kita', 'tidak', 'antre', 'daftar', 'faskes', 'tingkat', 'cukup', 'daftar', 'via', 'mobile', 'jkn']"
Pengguna Google,5,2023-05-15 04:58:31,Semoga lancar dan sukses,"['semoga', 'lancar', 'sukses']"
Pengguna Google,5,2023-05-15 04:58:01,Sangat membantu sekali,"['sangat', 'membantu', 'sekali']"
Pengguna Google,5,2023-05-15 04:54:17,"Keren mantap, sehat ada di genggaman tangan","['keren', 'mantap', 'sehat', 'genggaman', 'tangan']"
Pengguna Google,5,2023-05-15 04:37:12,Aplikasi sangat memudahkan dalam pengurusan segalanga,"['aplikasi', 'sangat', 'memudahkan', 'pengurusan', 'segalanga']"
Pengguna Google,5,2023-05-15 04:25:16,Sangat mambantu dan berguna,"['sangat', 'mambantu', 'berguna']"
Pengguna Google,5,2023-05-15 04:17:01,Mantap,['mantap']
Pengguna Google,5,2023-05-15 04:12:56,Sangat mudah d gunakan,"['sangat', 'mudah']"
Pengguna Google,5,2023-05-15 04:10:22,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2023-05-15 04:08:33,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2023-05-15 03:55:01,Bagus,['bagus']
Pengguna Google,5,2023-05-15 03:52:53,Ok berguna,"['oke', 'berguna']"
Pengguna Google,2,2023-05-15 03:42:35,aplikasi buruk .. tidak bisa batal daftar di faskes rujukan pada aplikasi .. gagal trus.,"['aplikasi', 'buruk', 'tidak', 'batal', 'daftar', 'faskes', 'rujukan', 'aplikasi', 'gagal']"
Pengguna Google,5,2023-05-15 03:36:45,Informasinya cukup lengkap,"['informasinya', 'cukup', 'lengkap']"
Pengguna Google,1,2023-05-15 03:22:15,Kenapa ketika saya daftar tidak muncul kode verifikasi sms jadi susah daftar nya udaj beberapa kali di coba,"['kenapa', 'saya', 'daftar', 'tidak', 'muncul', 'kode', 'verifikasi', 'sms', 'susah', 'daftar', 'udaj', 'kali', 'coba']"
Pengguna Google,5,2023-05-15 03:22:08,Mantap pelayanan,"['mantap', 'pelayanan']"
Pengguna Google,5,2023-05-15 03:16:36,Bagus sangat bermanfaat,"['bagus', 'sangat', 'bermanfaat']"
Pengguna Google,5,2023-05-15 03:07:51,Aplikasinya sangat membantu sekali,"['aplikasinya', 'sangat', 'membantu', 'sekali']"
Pengguna Google,5,2023-05-15 03:07:40,Nggak bisa masuk,"['enggak', 'masuk']"
Pengguna Google,5,2023-05-15 03:00:54,Agar mempermudah dalam pelayanan kesehatan,"['mempermudah', 'pelayanan', 'kesehatan']"
Pengguna Google,5,2023-05-15 02:59:26,Agar mempermudah saya dalam pelayanan kesehatan,"['mempermudah', 'saya', 'pelayanan', 'kesehatan']"
Pengguna Google,1,2023-05-15 02:51:17,Tidak bisa menginstal kenapa ya,"['tidak', 'menginstal', 'kenapa']"
Pengguna Google,5,2023-05-15 02:48:41,"Semoga bisa bermanfaat untuk seluruh warga indonesia, Terima kasih bpjs","['semoga', 'bermanfaat', 'warga', 'indonesia', 'terima', 'kasih', 'badan', 'penyelenggara', 'jaminan', 'sosial']"
Pengguna Google,5,2023-05-15 02:45:59,"Bagus, mudqh digunakan","['bagus', 'mudqh']"
Pengguna Google,5,2023-05-15 02:43:01,Lancar jaya,"['lancar', 'jaya']"
Pengguna Google,3,2023-05-15 02:33:35,blom di coba,"['belum', 'coba']"
Pengguna Google,5,2023-05-15 02:33:22,Sangat membantu trimakasih,"['sangat', 'membantu', 'terima', 'kasih']"
Pengguna Google,5,2023-05-15 02:32:26,mantap,['mantap']
Pengguna Google,5,2023-05-15 02:13:45,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2023-05-15 02:09:52,Good,['good']
Pengguna Google,5,2023-05-15 02:04:52,Good,['good']
Pengguna Google,5,2023-05-15 02:02:54,Terimakasih uatckelanxaran layanan nya,"['terima', 'kasih', 'uatckelanxaran', 'layanan']"
Pengguna Google,5,2023-05-15 01:59:23,Bagus,['bagus']
Pengguna Google,3,2023-05-15 01:58:58,Tolong kenapa mau daftar tidak bisa katanya nomer handphone sudah dipakai Sedangkan saya pakai nomer handphone itu pas daftar di kantor bpjs Tolong jangan dipersulit rakyat,"['tolong', 'kenapa', 'daftar', 'tidak', 'nomer', 'handphone', 'dipakai', 'sedangkan', 'saya', 'pakai', 'nomer', 'handphone', 'pas', 'daftar', 'kantor', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'tolong', 'jangan', 'dipersulit', 'rakyat']"
Pengguna Google,5,2023-05-15 01:50:15,Bagus,['bagus']
Pengguna Google,5,2023-05-15 01:39:02,Singkat dan cepat,"['singkat', 'cepat']"
Pengguna Google,4,2023-05-15 01:27:43,SangaT membantu pelayanan nya baik,"['sangat', 'membantu', 'pelayanan', 'baik']"
Pengguna Google,5,2023-05-15 01:27:25,Ok,['oke']
Pengguna Google,5,2023-05-15 01:21:24,Memudahkan dan membantu Terimakasih,"['memudahkan', 'membantu', 'terima', 'kasih']"
Pengguna Google,1,2023-05-15 01:02:52,bugny kaya mmek,"['bugny', 'kayak', 'mmek']"
Pengguna Google,4,2023-05-15 00:46:29,Sangat membantuu,"['sangat', 'membantuu']"
Pengguna Google,5,2023-05-15 00:31:55,"Sangat memudahkan masyarakat dalam mendapatkan pelayanan bpjs di manapun berada, serta dapat mengubah faskes sesuai domisili di seluruh indonesia melalui Mobile JKN,","['sangat', 'memudahkan', 'masyarakat', 'pelayanan', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'manapun', 'mengubah', 'faskes', 'sesuai', 'domisili', 'indonesia', 'mobile', 'jkn']"
Pengguna Google,1,2023-05-15 00:04:02,Error di GPS jadi selalu gagal dalam melakukan pindah faskes.. Jangan bilang download aplikasi terbaru dan cek koneksi internet ya... Semuanya sudah di perbaharui dan koneksi bagus...,"['error', 'global', 'positioning', 'system', 'gagal', 'pindah', 'faskes', 'jangan', 'bilang', 'unduh', 'aplikasi', 'terbaru', 'cek', 'koneksi', 'internet', 'perbaharui', 'koneksi', 'bagus']"
Pengguna Google,5,2023-05-14 22:39:09,"Sangat membantu sekali,sekarang pelayanan nya cepat ,mantaap","['sangat', 'membantu', 'sekali', 'pelayanan', 'cepat', 'mantap']"
Pengguna Google,1,2023-05-14 19:57:20,"Isi data baru sudah tetapi tidak bisa karena sudah terdaftar.. ketika coba klik lupa kata sandi sesudah isi data kenapa bilang tidak terdaftar Nik saya, yang mana yang benar?","['isi', 'data', 'tetapi', 'tidak', 'terdaftar', 'coba', 'klik', 'lupa', 'sandi', 'isi', 'data', 'kenapa', 'bilang', 'tidak', 'terdaftar', 'nik', 'saya', 'benar']"
Pengguna Google,5,2023-05-14 16:33:53,"Sangat bermanfaat, simpel dan memudahkan layanan","['sangat', 'bermanfaat', 'simpel', 'memudahkan', 'layanan']"
Pengguna Google,5,2023-05-14 16:26:50,Mantap,['mantap']
Pengguna Google,5,2023-05-14 16:20:51,"Sangat membantuh kami,dan mudah untuk di fahami...","['sangat', 'membantuh', 'kami', 'mudah', 'pahami']"
Pengguna Google,5,2023-05-14 15:35:24,Sangat membantu sekali,"['sangat', 'membantu', 'sekali']"
Pengguna Google,5,2023-05-14 15:22:11,👍,[]
Pengguna Google,3,2023-05-14 15:12:51,Sekedar saran untuk kode otp kenapa ga pakai w.a atau telegram agar lebih simple dan mudah,"['saran', 'kode', 'otp', 'kenapa', 'tidak', 'pakai', 'gue', 'telegram', 'lebih', 'simple', 'mudah']"
Pengguna Google,5,2023-05-14 15:08:23,Baik,['baik']
Pengguna Google,5,2023-05-14 15:02:51,Kerja rumasakit,"['kerja', 'rumasakit']"
Pengguna Google,5,2023-05-14 14:56:03,Sangat membantu dan sangat puas mudah di gunakan,"['sangat', 'membantu', 'sangat', 'puas', 'mudah']"
Pengguna Google,5,2023-05-14 14:49:36,Mantap.pokoknya cepat,"['mantap', 'pokoknya', 'cepat']"
Pengguna Google,1,2023-05-14 14:28:20,Ruwet !!!!! Data yg dimasukan sdh bnar tp saja disuruh ngulangi dibilang salah payah....,"['ruwet', 'data', 'dimasukan', 'bnar', 'tetapi', 'disuruh', 'ngulangi', 'dibilang', 'salah', 'payah']"
Pengguna Google,4,2023-05-14 14:23:59,Saya coba dulu kalo berguna saya tambah bintanya,"['saya', 'coba', 'berguna', 'saya', 'bintanya']"
Pengguna Google,4,2023-05-14 14:23:14,aplikasi sangat membantu,"['aplikasi', 'sangat', 'membantu']"
Pengguna Google,1,2023-05-14 14:21:44,"Min.... Aku mau daftar bpjs baru tetap gak bisa tidak merespon, di desa saya gak semuanya dapat kartu bpjs","['min', 'aku', 'daftar', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'tidak', 'tidak', 'desa', 'saya', 'tidak', 'kartu', 'badan', 'penyelenggara', 'jaminan', 'sosial']"
Pengguna Google,5,2023-05-14 14:19:18,Menjamin semua urusan dalam kesehatan,"['menjamin', 'urusan', 'kesehatan']"
Pengguna Google,1,2023-05-14 14:16:30,Susah mau log in giliran dah bisa login gak bsa daftar antrean keteranganya selalu sja tdk terhubung dengan server ... tolong di perbaiki lgi,"['susah', 'log', 'giliran', 'login', 'tidak', 'daftar', 'antrean', 'keteranganya', 'tidak', 'terhubung', 'server', 'tolong', 'perbaiki']"
Pengguna Google,5,2023-05-14 13:53:05,Josss,['josss']
Pengguna Google,1,2023-05-14 13:49:45,"Susah sekali daftarnya, suka eror tidak jelas","['susah', 'sekali', 'daftarnya', 'suka', 'eror', 'tidak']"
Pengguna Google,5,2023-05-14 13:47:35,sangat bermanfaat,"['sangat', 'bermanfaat']"
Pengguna Google,5,2023-05-14 13:43:33,Membantu bgt,"['membantu', 'banget']"
Pengguna Google,4,2023-05-14 13:41:02,Simole kemudahan utk berobat dan gratis,"['simole', 'kemudahan', 'berobat', 'gratis']"
Pengguna Google,1,2023-05-14 13:29:37,Buruk,['buruk']
Pengguna Google,4,2023-05-14 13:28:21,Bintang 4 dulu boey,"['bintang', 'boey']"
Pengguna Google,5,2023-05-14 13:17:52,Tingkatkan pengawasan terhadap RS,"['tingkatkan', 'pengawasan', 'rumah', 'sakit']"
Pengguna Google,5,2023-05-14 13:03:50,Mudah di Pahami dan Sangat Membantu,"['mudah', 'pahami', 'sangat', 'membantu']"
Pengguna Google,1,2023-05-14 12:16:48,"Mau register aja puluhan kali coba ga di kirimin sms verifikasi.. Buang buang waktu.. Nlfn 165 muter muter aja udah pencet ini itu.. Wa pandawa ga 24 jam, blm siap sistem sok modernisasi.. Ga tau sistem bobrok atau sdm rendah..ancur..","['register', 'puluhan', 'kali', 'coba', 'tidak', 'kirimkan', 'sms', 'verifikasi', 'buang', 'buang', 'nlfn', 'memuter', 'memuter', 'pencet', 'wa', 'pandawa', 'tidak', 'jam', 'belum', 'sistem', 'sok', 'modernisasi', 'tidak', 'sistem', 'bobrok', 'sumber', 'daya', 'manusia', 'rendah', 'hancur']"
Pengguna Google,5,2023-05-14 11:49:54,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2023-05-14 11:36:23,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2023-05-14 10:46:47,Tingkat layanan rujukannya,"['tingkat', 'layanan', 'rujukannya']"
Pengguna Google,1,2023-05-14 09:58:45,Ini sebenarnya aplikasi buatan mana tidak waras. Masukan nomber hp sudah saya masukan salah. Udh masuk tidak di kirim kode. Sangat tidak bermanfaat,"['aplikasi', 'buatan', 'tidak', 'waras', 'masukan', 'nomber', 'handphone', 'saya', 'masukan', 'salah', 'masuk', 'tidak', 'kirim', 'kode', 'sangat', 'tidak', 'bermanfaat']"
Pengguna Google,5,2023-05-14 09:57:21,Keren,['keren']
Pengguna Google,5,2023-05-14 09:43:01,Bagus pelayanan nya,"['bagus', 'pelayanan']"
Pengguna Google,5,2023-05-14 08:39:13,Sangat membantu sekali dan lebih mudah dan efisien waktu mksh jkn,"['sangat', 'membantu', 'sekali', 'lebih', 'mudah', 'efisien', 'terima', 'kasih', 'jkn']"
Pengguna Google,5,2023-05-14 08:16:35,Ok mantap,"['oke', 'mantap']"
Pengguna Google,5,2023-05-14 08:11:29,Oke,['oke']
Pengguna Google,5,2023-05-14 07:12:39,Mntap,['mntap']
Pengguna Google,5,2023-05-14 07:08:51,Bagus,['bagus']
Pengguna Google,5,2023-05-14 07:05:56,"Saya mau daftar, tapi nomor saya telah terdaftar oleh peserta lain. Padahal sebelumnya saya belum pernah daftar. Saya sudah hubungi fanpgae FB nya JKN, dan sudab kirim pesan lewat WA PANDAWA, tetapi semuanya belum ada respon. Mohon bantuanya. Terimkasih","['saya', 'daftar', 'tapi', 'nomor', 'saya', 'terdaftar', 'peserta', 'padahal', 'saya', 'belum', 'daftar', 'saya', 'hubungi', 'fanpgae', 'facebook', 'jkn', 'kirim', 'pesan', 'wa', 'pandawa', 'tetapi', 'belum', 'respon', 'mohon', 'bantuanya', 'terimkasih']"
Pengguna Google,1,2023-05-14 06:51:48,"G bisa daftar malah gmna ya ini,LG butuh padahal","['tidak', 'daftar', 'bagaimana', 'butuh', 'padahal']"
Pengguna Google,5,2023-05-14 06:47:00,Ok,['oke']
Pengguna Google,5,2023-05-14 06:22:17,Mantap,['mantap']
Pengguna Google,5,2023-05-14 06:08:47,Jossss,['jossss']
Pengguna Google,5,2023-05-14 05:36:17,Ok,['oke']
Pengguna Google,5,2023-05-14 05:29:51,Bagus.tapi sayang paskes.terdekat dari kampung sayah.gak masuk peta,"['bagus', 'tapi', 'sayang', 'paskes', 'terdekat', 'kampung', 'saya', 'tidak', 'masuk', 'peta']"
Pengguna Google,5,2023-05-14 05:15:59,Cukup membantu untuk pendaftaran kesehatan online..,"['cukup', 'membantu', 'pendaftaran', 'kesehatan', 'online']"
Pengguna Google,5,2023-05-14 04:49:36,9SAÁAAÁÀAA DAN A,"['sa', 'kakak', 'kakak']"
Pengguna Google,5,2023-05-14 04:30:39,"Bagus ,lebih d tingkatkan untuk faskes langsung k RS ada langsung terdaftar kak.terima kasih.","['bagus', 'lebih', 'tingkatkan', 'faskes', 'langsung', 'rumah', 'sakit', 'langsung', 'terdaftar', 'kak', 'terima', 'kasih']"
Pengguna Google,4,2023-05-14 04:15:54,Ok,['oke']
Pengguna Google,2,2023-05-14 04:01:22,Pertanyaan saya apakah 1 aplikasi ini bisa mendaftar untuk beberapa orang? Ato hanya 1 org utk 1 aplikasi yg ada di hp android kita? Sya kasi bintang 2 dulu,"['saya', 'aplikasi', 'mendaftar', 'orang', 'orang', 'aplikasi', 'handphone', 'android', 'kita', 'saya', 'kasih', 'bintang']"
Pengguna Google,5,2023-05-14 03:54:05,Bagus dan membantu aplikasi ini,"['bagus', 'membantu', 'aplikasi']"
Pengguna Google,2,2023-05-14 03:29:48,Selalu gagal log in padahal input data udh sesuai,"['gagal', 'log', 'padahal', 'input', 'data', 'sesuai']"
Pengguna Google,3,2023-05-14 03:19:46,Login masuk Gagal trus bosssss........apa Aplikasinya kurang sehat Yo bos....??,"['login', 'masuk', 'gagal', 'bosssss', 'aplikasinya', 'kurang', 'sehat', 'bos']"
Pengguna Google,5,2023-05-14 03:11:50,Mantap... Mempermudah kita melakukan registrasi ataupun perubahan faskes tanpa ribet...👍👍👍👍👍 TERIMAKASIH MENKES 🙏🙏🙏,"['mantap', 'mempermudah', 'kita', 'registrasi', 'perubahan', 'faskes', 'ribet', 'terima', 'kasih', 'menteri', 'kesehatan']"
Pengguna Google,5,2023-05-14 03:03:18,Semoga selalu sehat dan bermanfaat,"['semoga', 'sehat', 'bermanfaat']"
Pengguna Google,5,2023-05-14 02:13:22,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,1,2023-05-14 02:10:36,Maaf klo kode otp emang harus dri kita nya ? Bukannya dri pengembangan aplikasi? Trus kenapa kode otp juga memerlukan pulsa? Kaya aplikasi lain ga perlu pulsa deh ??,"['maaf', 'kode', 'otp', 'kita', 'pengembangan', 'aplikasi', 'kenapa', 'kode', 'otp', 'pulsa', 'kayak', 'aplikasi', 'tidak', 'pulsa', 'deh']"
Pengguna Google,5,2023-05-14 02:09:42,Sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2023-05-14 02:04:00,Aplikasi sangat memudahkan peserta bpjs kesehatan,"['aplikasi', 'sangat', 'memudahkan', 'peserta', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'kesehatan']"
Pengguna Google,5,2023-05-14 01:53:54,Sangat membantu aplikasi ini,"['sangat', 'membantu', 'aplikasi']"
Pengguna Google,5,2023-05-14 01:35:54,Sangat baik,"['sangat', 'baik']"
Pengguna Google,5,2023-05-14 01:09:56,Okok,['okok']
Pengguna Google,5,2023-05-14 00:58:05,Good,['good']
Pengguna Google,5,2023-05-14 00:52:07,👍👍👍,[]
Pengguna Google,5,2023-05-14 00:36:34,Terimakasih jkn banyak membantu....,"['terima', 'kasih', 'jkn', 'membantu']"
Pengguna Google,5,2023-05-14 00:35:52,Membantu informasi JKN,"['membantu', 'informasi', 'jkn']"
Pengguna Google,5,2023-05-14 00:23:58,Mantap,['mantap']
Pengguna Google,5,2023-05-13 23:34:32,👍👍👍,[]
Pengguna Google,1,2023-05-13 22:29:00,Aplikasi macam apa ini dibuat bukan nya memudah kan malah menyusahkan .mw daftar biar bisa masuk nungguin no OTP aja ga bisa2 pdhal cuma pgn nyetak kartu 😤😠 tau nyusahin mah jgn pke diadain ini aplikasi 💩💩,"['aplikasi', 'bukan', 'memudah', 'menyusahkan', 'watching', 'daftar', 'biar', 'masuk', 'menunggu', 'otp', 'tidak', 'padahal', 'mencetak', 'kartu', 'menyusahkan', 'jangan', 'pakai', 'diadain', 'aplikasi']"
Pengguna Google,1,2023-05-13 21:35:32,"Ga jelas, ga bisa masuk. Aneh","['tidak', 'tidak', 'masuk', 'aneh']"
Pengguna Google,5,2023-05-13 18:21:39,Sangat membantu... 👍,"['sangat', 'membantu']"
Pengguna Google,3,2023-05-13 18:04:17,"Saya Kasi 3 Dulu Ya, Klo Aplikasinya Sangat Membantu Saya Kasi Bintangnya Full. Makasih","['saya', 'kasih', 'aplikasinya', 'sangat', 'membantu', 'saya', 'kasih', 'bintangnya', 'full', 'terima', 'kasih']"
